date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:57:39	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:57:39%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:40	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:57:40%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:41	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:57:41%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:43	108369/108369	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:42%20GMT	https://www.pluralsight.com/courses/spring-security-fundamentals	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/spring-security-fundamentals.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:44	85191/85191	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:43%20GMT	https://www.pluralsight.com/courses/threat-modeling-fundamentals	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/threat-modeling-fundamentals.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:45	85403/85403	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:44%20GMT	https://www.pluralsight.com/courses/set-detecting-malicious-traffic-signature-session-analysis	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/set-detecting-malicious-traffic-signature-session-analysis.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:46	96613/96613	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:45%20GMT	https://www.pluralsight.com/courses/secure-account-management-fundamentals	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/secure-account-management-fundamentals.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:47	85552/85552	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:46%20GMT	https://www.pluralsight.com/courses/security-management-case-study-2	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/security-management-case-study-2.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:48	86628/86628	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:47%20GMT	https://www.pluralsight.com/courses/set-monitoring-network-application-services	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/set-monitoring-network-application-services.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:49	86432/86432	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:48%20GMT	https://www.pluralsight.com/courses/security-leadership-through-effective-communication	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/security-leadership-through-effective-communication.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:50	87739/87739	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:49%20GMT	https://www.pluralsight.com/courses/set-revealing-attacker-methodology-web-application-events	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/set-revealing-attacker-methodology-web-application-events.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:50	84928/84928	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:45:31%20GMT	https://www.pluralsight.com/courses/security-event-triage-detecting-system-anomalies	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/security-event-triage-detecting-system-anomalies.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:52	95498/95498	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:51%20GMT	https://www.pluralsight.com/courses/law-ethics-sec-compliance-management	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/law-ethics-sec-compliance-management.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:53	80960/80960	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:52%20GMT	https://www.pluralsight.com/courses/security-hackers-developers	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/security-hackers-developers.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:54	74262/74262	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:53%20GMT	https://www.pluralsight.com/courses/pci-dss-executive-briefing	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/pci-dss-executive-briefing.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:55	82264/82264	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:54%20GMT	https://www.pluralsight.com/courses/securing-data-secrets-aws	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/securing-data-secrets-aws.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:56	87869/87869	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:55%20GMT	https://www.pluralsight.com/courses/hands-on-incident-response-fundamentals	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/hands-on-incident-response-fundamentals.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:57	87911/87911	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:56%20GMT	https://www.pluralsight.com/courses/social-engineering-with-social-engineer-toolkit	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/social-engineering-with-social-engineer-toolkit.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:58	80735/80735	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:57%20GMT	https://www.pluralsight.com/courses/pci-dss-big-picture	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/pci-dss-big-picture.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:57:59	89385/89385	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:58%20GMT	https://www.pluralsight.com/courses/nist-framework-improving-critical-infrastructure-cybersecurity	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/nist-framework-improving-critical-infrastructure-cybersecurity.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:58:00	79178/79178	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:57:59%20GMT	https://www.pluralsight.com/courses/ccsp-cloud-physical-logical-infrastructure	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ccsp-cloud-physical-logical-infrastructure.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:58:01	98489/98489	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:51:38%20GMT	https://www.pluralsight.com/courses/ethical-hacking-understanding	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-understanding.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:58:02	86649/86649	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:01%20GMT	https://www.pluralsight.com/courses/security-analysis-cysa-plus	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/security-analysis-cysa-plus.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:58:03	79685/79685	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:32:20%20GMT	https://www.pluralsight.com/content/pluralsight/en/search.html?categories=course&q=Security%20Fundamentals	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/search8fb7.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:58:03	259/259	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:58:03%20GMT	https://www.pluralsight.com/learn	/home/long/Desktop/tyxoa4/www.pluralsight.com/learn	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:58:05	62590/62590	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:04%20GMT	https://www.pluralsight.com/authors/taylor-jones	/home/long/Desktop/tyxoa4/www.pluralsight.com/authors/taylor-jones.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:58:06	72268/72268	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:05%20GMT	https://www.pluralsight.com/blog/security-professional/cybersecurity-must-have-control-practices	/home/long/Desktop/tyxoa4/www.pluralsight.com/blog/security-professional/cybersecurity-must-have-control-practices.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:58:07	70296/70296	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:06%20GMT	https://www.pluralsight.com/blog/security-professional/the-6-fundamentals-of-multi-cloud-security	/home/long/Desktop/tyxoa4/www.pluralsight.com/blog/security-professional/the-6-fundamentals-of-multi-cloud-security.html	(from https://www.pluralsight.com/browse/information-cyber-security/security-fundamentals)
06:58:08	138330/138330	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:35:40%20GMT	https://www.pluralsight.com/content/pluralsight/en/paths/ethical-hacking-fundamentals.html	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/paths/ethical-hacking-fundamentals.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:08	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:58:08%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:09	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:58:09%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:10	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202021%2023:58:10%20GMT	https://www.pluralsight.com/product/pluralsight-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/pluralsight-iq	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:12	88904/88904	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:11%20GMT	https://www.pluralsight.com/authors/dale-meredith	/home/long/Desktop/tyxoa4/www.pluralsight.com/authors/dale-meredith.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:13	79685/79685	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:32:20%20GMT	https://www.pluralsight.com/search?q=Penetration%20Testing	/home/long/Desktop/tyxoa4/www.pluralsight.com/searchade9.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:14	79686/79686	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:32:01%20GMT	https://www.pluralsight.com/search?q=Incident%20Response	/home/long/Desktop/tyxoa4/www.pluralsight.com/search13e0.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:15	79683/79683	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:32:01%20GMT	https://www.pluralsight.com/search?q=Malware%20Analysis	/home/long/Desktop/tyxoa4/www.pluralsight.com/search25c1.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:16	79682/79682	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:32:20%20GMT	https://www.pluralsight.com/search?q=Vulnerability%20Management	/home/long/Desktop/tyxoa4/www.pluralsight.com/search4bb5.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:17	88569/88569	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:16%20GMT	https://www.pluralsight.com/courses/ethical-hacking-reconnaissance-footprinting	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-reconnaissance-footprinting.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:17	90036/90036	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:17%20GMT	https://www.pluralsight.com/courses/ethical-hacking-scanning-networks	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-scanning-networks.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:19	86839/86839	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:18%20GMT	https://www.pluralsight.com/courses/ethical-hacking-enumeration	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-enumeration.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:20	91799/91799	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:19%20GMT	https://www.pluralsight.com/courses/ethical-hacking-vulnerability-analysis	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-vulnerability-analysis.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:21	86586/86586	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:20%20GMT	https://www.pluralsight.com/courses/ethical-hacking-system-hacking	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-system-hacking.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:22	90407/90407	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:21%20GMT	https://www.pluralsight.com/courses/ethical-hacking-social-engineering	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-social-engineering.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:23	84154/84154	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:22%20GMT	https://www.pluralsight.com/courses/ethical-hacking-denial-service	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-denial-service.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:24	88335/88335	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:23%20GMT	https://www.pluralsight.com/courses/ethical-hacking-session-hijacking	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-session-hijacking.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:25	84386/84386	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:24%20GMT	https://www.pluralsight.com/courses/ethical-hacking-evading-ids-firewalls-honeypots	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-evading-ids-firewalls-honeypots.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
06:58:26	83458/83458	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:58:25%20GMT	https://www.pluralsight.com/courses/ethical-hacking-web-servers	/home/long/Desktop/tyxoa4/www.pluralsight.com/courses/ethical-hacking-web-servers.html	(from https://www.pluralsight.com/paths/ethical-hacking-fundamentals)
